Manifest,Image,Tags
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2097,1753,218,275/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/1190,3396,178,269/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/5548,862,237,363/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/4170,2170,282,306/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1236,2051,142,186/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1235,2080,136,141/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1996,4191,136,137/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/2333,4660,111,152/full/0/default.jpg",በ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008r.jpg/426,2886,109,125/full/0/default.jpg",በ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/999,111,33,39/full/0/default.jpg",በ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1578,870,43,47/full/0/default.jpg",በ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/1330,3047,244,189/full/0/default.jpg",ቡ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/2795,3311,230,195/full/0/default.jpg",ቡ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/48%2Ffd%2F8f%2F48fd8f0bd89b42419a5a2bd0b39c7f6b%2Fintermediate_file/3176,1748,387,353/full/0/default.jpg",ቡ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/1154,4602,285,255/full/0/default.jpg",ቡ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/811,2986,268,238/full/0/default.jpg",ቡ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008r.jpg/599,2891,128,121/full/0/default.jpg",ቡ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0010_fa_0001v.jp2/873,1349,34,45/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/1322,2527,222,201/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a1%2F54%2Fbf%2Fa154bff9de7a40608b53fe5e1a7af2a4%2Fintermediate_file/1003,1244,211,226/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/4128,3896,260,320/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2066,3388,212,305/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2462,5165,287,314/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/4980,1794,278,318/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/4105,3887,269,294/full/0/default.jpg",ተ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/977,881,123,96/full/0/default.jpg",ተ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1052,285,50,45/full/0/default.jpg",ተ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/3780,3233,185,237/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/39%2Fa1%2F6d%2F39a16d01308247ce9e575068f84590b0%2Fintermediate_file/1551,1779,207,206/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/49%2F37%2Fcc%2F4937ccd195b343769cdc9269720e52b1%2Fintermediate_file/4778,4179,315,349/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/1860,3283,258,285/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/2474,4138,222,222/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/3432,4909,231,298/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/4123,1256,289,338/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/4845,2093,227,294/full/0/default.jpg",ቱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/3793,5410,213,329/full/0/default.jpg",ቱ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1141,869,147,126/full/0/default.jpg",ቱ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/969,1116,138,111/full/0/default.jpg",ኀ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/2870,4791,215,263/full/0/default.jpg",ኁ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/48%2Ffd%2F8f%2F48fd8f0bd89b42419a5a2bd0b39c7f6b%2Fintermediate_file/3351,3300,296,370/full/0/default.jpg",ኁ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1149,1123,119,117/full/0/default.jpg",ኁ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0016_fa_0004v.jp2/835,1077,23,51/full/0/default.jpg",ነ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0020_fa_0006v.jp2/720,1347,36,46/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/5135,4768,176,201/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/3786,3017,216,314/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/565,1587,108,179/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1140,2065,112,158/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/2106,2487,81,158/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/2192,4660,84,141/full/0/default.jpg",ነ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/978,1368,105,106/full/0/default.jpg",ነ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/273,762,28,39/full/0/default.jpg",ነ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/420,851,22,36/full/0/default.jpg",ነ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/3008,4281,181,244/full/0/default.jpg",ኑ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/39%2Fa1%2F6d%2F39a16d01308247ce9e575068f84590b0%2Fintermediate_file/2000,2248,199,234/full/0/default.jpg",ኑ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/7a%2Fc9%2Fa1%2F7ac9a144132f4296acd7fa454cac2bb1%2Fintermediate_file/1271,2080,326,347/full/0/default.jpg",ኑ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1149,1363,119,133/full/0/default.jpg",ኑ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0009_fa_0001r.jp2/308,1283,47,41/full/0/default.jpg",አ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0011_fa_0002r.jp2/767,734,40,52/full/0/default.jpg",አ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0011_fa_0002r.jp2/770,730,33,52/full/0/default.jpg",አ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0015_fa_0004r.jp2/266,599,39,40/full/0/default.jpg",አ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/3848,4254,187,225/full/0/default.jpg",አ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/4334,2604,188,322/full/0/default.jpg",አ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1555,1561,128,169/full/0/default.jpg",አ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/985,1604,97,110/full/0/default.jpg",አ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/3941,2591,200,331/full/0/default.jpg",አ 
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/33%2F6e%2Fbe%2F336ebe7931c54c3684c51b5c59aa24a3%2Fintermediate_file/2586,3298,249,297/full/0/default.jpg",ኡ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/48%2Ffd%2F8f%2F48fd8f0bd89b42419a5a2bd0b39c7f6b%2Fintermediate_file/779,2563,335,313/full/0/default.jpg",ኡ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1129,1599,150,122/full/0/default.jpg",ኡ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/234,895,28,46/full/0/default.jpg",እ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0016_fa_0004v.jp2/842,568,43,46/full/0/default.jpg",ከ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0017_fa_0005r.jp2/359,1053,53,50/full/0/default.jpg",ከ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a1%2F54%2Fbf%2Fa154bff9de7a40608b53fe5e1a7af2a4%2Fintermediate_file/4332,1532,205,175/full/0/default.jpg",ከ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2510,1295,306,320/full/0/default.jpg",ከ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/3161,3022,224,271/full/0/default.jpg",ከ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/5082,2191,233,372/full/0/default.jpg",ከ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/977,1848,101,106/full/0/default.jpg",ከ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/822,701,31,40/full/0/default.jpg",ከ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a1%2Ffe%2F97%2Fa1fe97c70a3045fd8a630c5226e267b7%2Fintermediate_file/2274,1730,248,239/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/49%2F37%2Fcc%2F4937ccd195b343769cdc9269720e52b1%2Fintermediate_file/699,2250,271,277/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/34%2Fef%2F45%2F34ef45ec5928469285847749ab2b15a2%2Fintermediate_file/804,3746,298,280/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/7a%2Fc9%2Fa1%2F7ac9a144132f4296acd7fa454cac2bb1%2Fintermediate_file/3064,2445,317,368/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/7a%2Fc9%2Fa1%2F7ac9a144132f4296acd7fa454cac2bb1%2Fintermediate_file/5459,4789,317,326/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/4056,4546,300,355/full/0/default.jpg",ኩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/3018,5024,314,285/full/0/default.jpg",ኩ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1143,1854,142,108/full/0/default.jpg",ኩ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0009_fa_0001r.jp2/726,964,43,47/full/0/default.jpg",ወ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0010_fa_0001v.jp2/833,937,36,49/full/0/default.jpg",ወ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0014_fa_0003v.jp2/371,1533,36,49/full/0/default.jpg",ወ
