Manifest,Image,Tags
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/2722,1771,247,176/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a4%2Fc7%2F82%2Fa4c782137f7649a5b8b05ea42a3bf17d%2Fintermediate_file/2724,2403,181,165/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2573,3037,217,284/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2238,1335,243,252/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2837,2200,257,248/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2566,3058,230,218/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/5380,1831,302,261/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1425,1057,167,150/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1593,1052,155,133/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/2104,1048,144,126/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/2438,1295,163,134/full/0/default.jpg",ወ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/705,2535,171,140/full/0/default.jpg",ወ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/982,2089,126,110/full/0/default.jpg",ወ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/975,336,61,45/full/0/default.jpg",ወ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/993,436,51,40/full/0/default.jpg",ወ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1072,930,52,51/full/0/default.jpg",ወ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1157,2082,133,126/full/0/default.jpg",ዉ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/4087,3246,146,204/full/0/default.jpg",ዐ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/973,2330,105,102/full/0/default.jpg",ዐ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1599,620,35,48/full/0/default.jpg",ዐ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1556,967,37,43/full/0/default.jpg",ዐ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/5178,3744,218,185/full/0/default.jpg",ዑ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/39%2Fa1%2F6d%2F39a16d01308247ce9e575068f84590b0%2Fintermediate_file/4247,1711,250,233/full/0/default.jpg",ዑ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1148,2333,122,106/full/0/default.jpg",ዑ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2202,3855,216,303/full/0/default.jpg",ዕ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0009_fa_0001r.jp2/762,638,51,49/full/0/default.jpg",ዘ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0015_fa_0004r.jp2/497,1110,36,48/full/0/default.jpg",ዘ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0018_fa_0005v.jp2/727,1029,43,39/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/2c%2F48%2Ff0%2F2c48f05da9f14e9892ab2575c4e0fb2f%2Fintermediate_file/5069,4010,208,179/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/3767,3901,230,299/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/949,1599,134,136/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/1501,1814,130,166/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/740,2091,135,134/full/0/default.jpg",ዘ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/980,2574,98,98/full/0/default.jpg",ዘ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/580,280,40,44/full/0/default.jpg",ዘ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/7a%2Fc9%2Fa1%2F7ac9a144132f4296acd7fa454cac2bb1%2Fintermediate_file/1305,834,322,309/full/0/default.jpg",ዙ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/1871,2555,324,329/full/0/default.jpg",ዙ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/3428,5441,319,238/full/0/default.jpg",ዙ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1151,2575,138,121/full/0/default.jpg",ዙ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0009_fa_0001r.jp2/926,918,32,50/full/0/default.jpg",የ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/2c%2F48%2Ff0%2F2c48f05da9f14e9892ab2575c4e0fb2f%2Fintermediate_file/1523,1247,186,198/full/0/default.jpg",የ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a4%2Fc7%2F82%2Fa4c782137f7649a5b8b05ea42a3bf17d%2Fintermediate_file/2739,3939,131,153/full/0/default.jpg",የ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2833,2605,208,265/full/0/default.jpg",የ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/972,2813,99,103/full/0/default.jpg",የ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1636,968,37,47/full/0/default.jpg",የ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fd%2F05%2F81%2Ffd05810a73fb4225bc7552037cc912bf%2Fintermediate_file/1644,2746,204,233/full/0/default.jpg",ዩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/33%2F6e%2Fbe%2F336ebe7931c54c3684c51b5c59aa24a3%2Fintermediate_file/4621,2344,227,301/full/0/default.jpg",ዩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/42%2Fcb%2F57%2F42cb57dc042d464e98b497b29d468847%2Fintermediate_file/4800,4820,280,338/full/0/default.jpg",ዩ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/4d%2Ffb%2F05%2F4dfb0580cdfa4045906f9818f1057441%2Fintermediate_file/4331,5298,275,326/full/0/default.jpg",ዩ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1150,2809,121,115/full/0/default.jpg",ዩ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0011_fa_0002r.jp2/766,1197,35,48/full/0/default.jpg",ደ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0014_fa_0003v.jp2/448,1537,38,55/full/0/default.jpg",ደ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a1%2F54%2Fbf%2Fa154bff9de7a40608b53fe5e1a7af2a4%2Fintermediate_file/504,1229,219,225/full/0/default.jpg",ደ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/976,3058,123,95/full/0/default.jpg",ደ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1407,325,53,48/full/0/default.jpg",ደ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/39%2Fa1%2F6d%2F39a16d01308247ce9e575068f84590b0%2Fintermediate_file/1558,4039,204,231/full/0/default.jpg",ዱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/4334,1734,363,377/full/0/default.jpg",ዱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/3900,2182,270,274/full/0/default.jpg",ዱ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/2236,4584,218,309/full/0/default.jpg",ዱ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1157,3051,115,108/full/0/default.jpg",ዱ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0016_fa_0004v.jp2/404,734,40,59/full/0/default.jpg",ገ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0020_fa_0006v.jp2/567,555,40,51/full/0/default.jpg",ገ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/2c%2F48%2Ff0%2F2c48f05da9f14e9892ab2575c4e0fb2f%2Fintermediate_file/2159,5103,155,192/full/0/default.jpg",ገ
https://figgy.princeton.edu/concern/scanned_resources/bcf83691-4a18-4ddd-a9eb-bbc9dd800641/manifest,"https://iiif-cloud.princeton.edu/iiif/2/94%2Fc8%2F07%2F94c807f418f3478ab069a9ae7fddba37%2Fintermediate_file/650,1589,132,163/full/0/default.jpg",ገ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/990,3303,96,101/full/0/default.jpg",ገ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/458,808,30,39/full/0/default.jpg",ገ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/33%2F6e%2Fbe%2F336ebe7931c54c3684c51b5c59aa24a3%2Fintermediate_file/1216,4611,231,249/full/0/default.jpg",ጉ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/fe%2Fa8%2F48%2Ffea8485869314376ab4387b653d11408%2Fintermediate_file/1764,4137,248,299/full/0/default.jpg",ጉ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_008v.jpg/1137,3300,130,97/full/0/default.jpg",ጉ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0018_fa_0005v.jp2/985,1171,41,47/full/0/default.jpg",ጠ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/413,451,123,110/full/0/default.jpg",ጠ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/316,1076,39,33/full/0/default.jpg",ጠ
https://www.vhmml.org/image/manifest/203663,"https://www.vhmml.org/image/READING_ROOM/EMML/EMML%201832/EMML_1832-003.jpg/1610,1078,52,46/full/0/default.jpg",ጠ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/572,442,150,101/full/0/default.jpg",ጡ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/409,693,138,94/full/0/default.jpg",ጰ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/584,685,128,116/full/0/default.jpg",ጱ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0011_fa_0002r.jp2/452,833,31,50/full/0/default.jpg",ጸ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/2c%2F48%2Ff0%2F2c48f05da9f14e9892ab2575c4e0fb2f%2Fintermediate_file/4600,5041,212,181/full/0/default.jpg",ጸ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/427,938,103,104/full/0/default.jpg",ጸ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a5%2Fee%2Ffa%2Fa5eefab00f2740089c4ba8068837402b%2Fintermediate_file/2340,3779,300,344/full/0/default.jpg",ጹ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/585,930,121,102/full/0/default.jpg",ጹ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/81%2F60%2Ff5%2F8160f507a81d4bd4974adde099b8ee51%2Fintermediate_file/4610,2236,140,194/full/0/default.jpg",ፀ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/5241,1357,228,339/full/0/default.jpg",ፀ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/430,1172,119,103/full/0/default.jpg",ፀ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/582,1177,164,106/full/0/default.jpg",ፁ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0009_fa_0001r.jp2/743,824,62,47/full/0/default.jpg",ፈ
https://digi.vatlib.it/iiif/MSS_Vat.et.25/manifest.json,"https://digi.vatlib.it/pub/digit/MSS_Vat.et.25/iiif/Vat.et.25_0015_fa_0004r.jp2/262,1339,37,50/full/0/default.jpg",ፈ
https://figgy.princeton.edu/concern/scanned_resources/db3654ca-8e69-4000-93ab-e44b602cd160/manifest,"https://iiif-cloud.princeton.edu/iiif/2/a1%2F54%2Fbf%2Fa154bff9de7a40608b53fe5e1a7af2a4%2Fintermediate_file/2695,2277,274,226/full/0/default.jpg",ፈ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/2476,4741,278,291/full/0/default.jpg",ፈ
https://figgy.princeton.edu/concern/scanned_resources/9d5e20bd-8e05-4696-9693-bd2e0932199f/manifest,"https://iiif-cloud.princeton.edu/iiif/2/ad%2F07%2F0c%2Fad070c416f48402c9ec3acccd61cde11%2Fintermediate_file/3000,4736,319,337/full/0/default.jpg",ፈ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/424,1412,128,112/full/0/default.jpg",ፈ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/594,1410,143,142/full/0/default.jpg",ፉ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/421,1662,140,102/full/0/default.jpg",ፐ
https://www.vhmml.org/image/manifest/534303,"https://www.vhmml.org/image/READING_ROOM/AARB/AARB%2000202/AARB_00202_IMG_009r.jpg/594,1658,151,108/full/0/default.jpg",ፑ
